0	6858 1	8176 0	7954 0	5561 0	1133 0	6269 0	
1	17 1	7188 0	5603 0	
1171	8364 1	
1172	7173 1	
1173	6133 1	5704 0	
1174	8279 1	
1175	900 1	
1176	2712 1	
1177	3755 1	
1178	7220 1	
1179	7553 1	174 0	5515 0	
1180	85 1	2069 0	
1181	6437 0	7035 0	
1182	6328 1	2206 0	5674 0	222 0	8333 0	1182 0	
1183	2642 1	
1184	6519 1	5949 0	
1185	7443 1	
1186	1481 1	
1187	4095 1	
1188	4978 1	
1189	2008 1	5168 0	7494 0	
1190	900 1	8270 0	
1191	3385 1	
1192	2448 1	
1193	3351 1	
1194	5267 1	
1195	4568 0	2190 0	
1196	6543 0	
1197	1624 1	6373 0	6332 0	9120 0	
1198	4281 1	7481 0	5710 0	8255 0	
1199	6556 1	
1200	890 1	4539 0	867 0	
1201	2863 1	2885 0	
1202	8270 1	
1203	1589 1	
1204	2712 1	
1205	437 1	554 0	4025 0	258 0	3347 0	3113 0	
1206	8270 1	
1207	4949 0	1489 0	7324 0	
1208	2284 1	590 0	2056 0	1225 0	6243 0	4313 0	7480 0	191 0	6085 0	6955 0	3069 0	
1209	5138 1	
1210	4338 1	
1211	900 1	
1212	8270 1	
1213	1533 1	
1214	4285 1	5391 0	3120 0	6851 0	
1215	7220 1	
1216	2926 1	
1217	900 1	
1218	4244 1	1129 0	
1219	1458 1	6976 0	
1220	1478 1	
1221	6965 1	395 0	3019 0	7968 0	4904 0	2411 0	4162 0	
1222	2712 1	2836 0	
1223	5378 1	7374 0	742 0	5759 0	
1224	8270 1	
1225	9337 1	7532 0	8949 0	3493 0	
1226	867 1	
1227	6156 1	
1228	1976 1	
1229	2998 1	
1230	2147 1	
1231	867 1	
1232	8960 1	2325 0	
1233	2163 1	
1234	2666 1	
1235	3679 1	
1236	2712 1	1328 0	
1237	958 1	
1238	7598 1	
1239	1067 1	8098 0	
1240	6266 1	868 0	2437 0	184 0	4723 0	
1241	3420 1	
1242	6816 1	2398 0	
1243	3320 1	
1244	1291 1	3198 0	5851 0	2586 0	900 0	1583 0	
1245	7220 1	
1246	4714 1	
1247	5159 1	
1248	2980 1	
1249	3392 1	8170 0	8010 0	
1250	5949 1	
1251	74 1	
1252	4346 1	
1253	8747 1	1558 0	6273 0	7700 0	
1254	5003 1	1195 0	
1255	4095 1	
1256	5728 1	
1257	900 1	
1258	1450 1	3100 1	
1259	8035 1	2023 0	
1260	6298 1	
1261	8064 0	293 0	
1262	900 1	3871 0	2057 0	
1263	7390 1	
1264	5348 1	5252 0	8881 0	
1265	5612 1	
1266	2712 1	
1267	137 1	
1268	2527 1	
1269	867 1	7600 0	2685 0	770 0	9163 0	6624 0	
1270	7320 1	
1271	4315 1	
1272	1616 1	1955 0	
1273	2527 1	
1274	4245 1	5309 0	6091 0	6572 0	8596 0	774 0	7059 0	
1275	805 1	2928 0	7254 0	
1276	4130 1	7953 1	8782 1	
1277	4791 0	7697 0	
1278	3505 1	774 0	5242 0	823 0	2446 0	8436 0	
1279	5393 1	
1280	381 1	4252 0	
1281	2124 1	5205 0	127 0	4726 0	2705 0	
1282	4978 1	
1283	1962 1	
1284	3026 1	
1285	6100 1	
1286	1300 1	5196 0	8812 0	
1287	2702 1	
1288	8219 1	
1289	8359 1	
1290	6061 1	2022 0	
1291	1140 1	212 0	225 0	
1292	2212 1	
1293	3304 1	3909 0	
1294	6373 1	5142 0	1307 0	
1295	5510 1	
1296	6529 1	463 0	740 0	5926 0	1416 0	
1297	2712 1	6145 0	4645 0	
1298	9104 1	6376 0	5008 0	8432 0	
1299	1819 1	
1300	506 1	
1301	6293 1	
1302	2712 1	6302 0	4594 0	
1303	7220 1	
1304	278 1	
1305	9257 1	6655 0	4235 0	1615 0	56 0	4585 0	1939 0	4888 0	131 0	
1306	8270 1	
1307	3555 1	
1308	4381 1	2874 0	
1309	7634 0	
1310	4659 1	
1311	8270 1	8853 0	
1312	395 1	5080 0	3859 0	2578 0	2411 0	
1313	3946 1	6754 0	
1314	6534 1	
1315	4350 1	
1316	2197 1	
1317	57 1	
1318	1154 1	
1319	5414 1	8959 0	7517 0	7083 0	981 0	
1320	477 1	221 0	1783 0	2164 0	4977 0	534 0	
1321	7706 1	
1322	9328 1	
1323	900 1	
1324	8270 1	
1325	7220 1	
1326	692 1	
1327	4032 1	3272 0	
1328	7220 1	5738 0	2590 0	
1329	6943 1	8590 0	3204 0	
1330	4341 1	
1331	2641 1	
1332	1926 1	
1333	1203 1	
1334	615 1	2200 0	
1335	4302 1	
1336	900 1	8309 0	
1337	8301 1	8379 0	3760 0	853 0	
1338	1676 1	
1339	7385 1	5049 0	
1340	8717 1	5074 0	
1341	628 1	
1342	755 1	
1343	9151 1	
1344	7723 1	7453 0	
1345	8628 1	
1346	2712 1	
1347	7454 1	6693 0	5569 0	6840 0	
1348	1105 1	
1349	6204 1	
1350	2527 1	
1351	1465 1	
1352	5117 1	8542 0	879 0	6616 0	4044 0	4587 0	
1353	7220 1	
1354	7402 1	6435 0	
1355	1610 1	
1356	5841 1	
1357	900 1	
1358	2712 1	5329 0	
1359	8270 1	3856 0	
1360	9164 1	5784 0	
1361	2588 1	8270 0	2561 0	900 0	
1362	4095 0	
1363	1165 1	
1364	8719 1	
1365	2712 1	
1366	7039 1	
1367	7491 1	3785 0	
1368	6637 1	
1369	1434 1	2899 0	
1370	2598 1	
1371	8270 1	
1372	1514 0	
1373	6779 1	3927 0	7944 0	203 0	4087 0	1589 0	
1374	5022 1	
1375	1295 1	
1376	3106 0	94 0	655 0	
1377	8214 1	
1378	867 1	
1379	5525 1	
1380	3457 1	
1381	2081 1	
1382	893 1	
1383	8270 1	2171 0	
1384	1958 1	8569 0	7243 0	
1385	867 1	
1386	1553 1	2132 0	
1387	2527 1	
1388	94 1	
1389	6019 1	
1390	236 1	
1391	114 1	
1392	8166 1	1248 0	1631 0	
1393	3745 1	
1394	2658 1	8710 0	
1395	2889 1	2233 0	79 0	
1396	523 1	
1397	2712 1	
1398	569 1	4858 0	7212 0	2292 0	
1399	339 1	
1400	3933 1	4024 0	
1401	2393 1	
1402	8270 1	
1403	5095 1	5081 0	
1404	9300 1	8415 0	6363 0	
1405	7729 1	
1406	4676 1	
1407	387 1	
1408	4318 1	8151 0	
1409	4978 1	
1410	4901 1	
1411	5295 1	
1412	8648 1	
1413	3639 1	2849 0	
1414	7271 1	8153 0	
1415	2986 1	
1416	2151 1	
1417	3119 1	5057 0	
1418	2382 1	
1419	2712 1	3508 0	
1420	2667 1	
1421	8337 1	
1422	8275 1	
1423	2712 1	
1424	6615 1	4702 0	2727 0	1094 0	6751 0	5494 0	
1425	530 1	
1426	6014 1	3059 0	1016 0	702 0	6485 0	1566 0	
1427	4808 1	8321 0	5649 0	
1428	5504 1	
1429	2712 1	496 0	8907 0	2898 0	8889 0	1128 0	4083 0	7332 0	
1430	5500 1	
1431	338 1	
1432	4004 1	6240 0	
1433	3084 1	3550 0	3243 0	5213 0	4444 0	6552 0	3453 0	6573 0	
1434	2217 0	
1435	343 1	8544 0	1516 0	2087 0	1029 0	3204 0	3276 0	
1436	4698 1	1610 0	
1437	628 1	
1438	1026 1	2925 0	
1439	5338 1	3189 0	
1440	708 1	8229 0	7962 0	7033 0	
1441	334 1	
1442	1945 1	
1443	7189 1	
1444	5076 1	
1445	8214 1	
1446	7771 1	1323 0	
1447	760 1	
1448	5859 1	5831 0	
1449	4629 1	
1450	6835 1	2463 0	
1451	3511 1	
1452	900 1	
1453	1177 1	9157 0	979 0	5813 0	6966 0	
1454	8536 1	8270 0	
1455	976 1	
1456	871 1	
1457	2845 1	
1458	4712 1	
1459	6746 1	3021 0	3544 0	7050 0	4648 0	4696 0	9159 0	2992 0	8953 0	4488 0	7380 0	9249 0	
1460	6996 1	9157 0	6882 0	468 0	
1461	7125 1	
1462	3898 1	
1463	6531 1	
1464	7220 1	
1465	4607 1	
1466	6356 1	9122 0	
1467	4533 1	95 0	
1468	682 1	6811 0	296 0	252 0	7051 0	2810 0	35 0	2566 0	7709 0	3761 0	7622 0	
1469	1589 1	3579 0	
1470	2712 1	
1471	2928 1	7503 0	
1472	6011 1	
1473	6659 1	
1474	1446 1	2411 0	
1475	2712 1	
1476	6604 1	
1477	8312 1	
1478	900 1	
1479	8049 0	7011 0	8835 0	5371 0	2799 0	9 0	2442 0	
1480	3827 1	4202 0	1901 0	9225 0	3596 0	
1481	7995 1	
1482	2960 1	
1483	8270 1	
1484	5754 1	
1485	7226 1	
1486	7493 1	
1487	2795 1	6869 0	
1488	6418 1	
1489	7220 1	
1490	762 1	
1491	2535 1	
1492	1491 1	
1493	6836 1	
1494	3705 1	2712 0	
1495	2290 1	
1496	7485 1	
1497	7404 1	
1498	4978 1	
1499	6481 1	4175 0	
1500	7985 1	
1501	2712 1	883 0	
1502	2478 1	
1503	716 1	
1504	5377 1	4010 0	
1505	6350 1	6383 0	29 0	
1506	7022 1	
1507	5447 1	668 0	
1508	479 1	
1509	8530 1	6637 0	
1510	1787 1	
1511	6480 1	1810 0	
1512	5582 1	
1513	7088 1	5872 0	
1514	5243 1	864 0	
1515	4862 1	
1516	7220 1	
1517	2864 1	
1518	3954 1	627 0	
1519	2712 1	1013 0	
1520	6174 1	867 0	
1521	2492 1	4993 0	
1522	470 1	6876 0	
1523	1289 1	4425 0	
1524	900 0	8247 0	
1525	867 1	
1526	5917 1	
1527	2712 1	5982 0	
1528	2712 1	6835 0	7271 0	
1529	8452 1	
1530	766 0	
1531	8270 1	
1532	9297 1	
1533	6050 1	
1534	4051 1	
1535	2956 1	356 0	2527 0	
1536	3258 1	1142 0	
1537	4298 1	
1538	912 1	3274 0	18 0	
1539	4086 0	8270 0	
1540	900 1	5728 0	
1541	1468 1	4356 0	
1542	6368 1	7808 0	
1543	6953 1	923 0	8726 0	
1544	4173 1	8741 0	3428 0	7240 0	
1545	5959 1	
1546	8012 1	7618 0	4328 0	9253 0	
1547	8681 1	1699 0	5839 0	1023 0	5583 0	8354 0	
1548	8270 1	
1549	583 1	
1550	799 1	
1551	7693 0	1788 0	606 0	1789 0	
1552	2955 1	
1553	3298 1	
1554	3623 1	1733 0	
1555	2041 1	5016 0	1544 0	6921 0	4123 0	5602 0	
1556	68 1	6631 0	4615 0	448 0	5577 0	8585 0	6822 0	5816 0	8067 0	7195 0	9232 0	6108 0	8803 0	
1557	1950 1	
1558	7502 1	
1559	6659 1	
1560	4650 1	3173 0	
1561	766 1	5033 0	1030 0	8191 0	6791 0	
1562	3020 0	8274 0	
1563	262 0	1035 0	
1564	8214 1	
1565	486 1	
1566	4007 1	
1567	729 1	
1568	6125 1	7758 0	8646 0	9316 0	
1569	5949 1	
1570	4978 1	
1571	1574 1	
1572	1093 1	4261 0	
1573	4148 1	
1574	2608 1	
1575	867 1	
1576	6862 1	4834 0	
1577	2712 1	
1578	4181 1	
1579	7407 1	
1580	8270 1	
1581	1706 1	575 0	418 0	6225 0	
1582	2712 0	
1583	5195 1	
1584	867 1	
1585	8522 1	
1586	5925 1	
1587	5900 1	
1588	9307 1	
1589	2615 1	1256 0	2425 0	4635 0	3443 0	4731 0	1692 0	3082 0	8330 0	7546 0	8768 0	6844 0	2604 0	2797 0	7704 0	
1590	1229 1	
1591	8652 1	
1592	4315 0	
1593	4141 1	6118 0	
1594	5881 1	
1595	1610 1	9305 0	
1596	7553 1	
1597	7761 1	
1598	8487 1	
1599	4534 1	929 0	
1600	1255 1	
1601	764 1	
1602	1070 1	
1603	2462 1	
1604	8247 1	
1605	1313 1	
1606	4848 1	
1607	8533 1	
1608	5942 1	5071 0	
1609	4435 1	
1610	1464 1	8859 0	4028 0	6642 0	2719 0	
1611	2712 1	9323 0	
1612	7538 1	484 0	
1613	7066 1	
1614	8143 1	4489 0	4517 0	2738 0	
1615	5271 1	
1616	2527 1	6420 0	
1617	6640 1	
1618	3564 1	
1619	8270 1	
1620	2848 1	
1621	867 1	
1622	4958 1	
1623	8635 1	
1624	900 1	8270 0	
1625	2291 1	
1626	6030 1	
1627	5833 1	
1628	4344 1	
1629	8732 1	323 0	1234 0	
1630	458 1	204 0	
1631	539 1	3762 0	
1632	5041 1	
1633	5306 0	3750 0	4347 0	1870 0	1784 0	789 0	
1634	2302 1	1692 0	8088 0	4731 0	2066 0	
1635	7199 1	2127 0	2490 0	4974 0	
1636	6930 1	
1637	8201 1	
1638	2712 1	
1639	3610 1	
1640	2581 1	
1641	1765 1	4732 0	6958 0	2809 0	1804 0	6710 0	
1642	1727 1	
1643	4607 1	
1644	1765 1	1592 0	
1645	7602 1	
1646	2978 1	
1647	8740 1	5537 0	7527 0	
1648	8309 1	
1649	1965 1	
1650	7220 1	
1651	2712 1	6761 0	
1652	6826 1	
1653	6935 1	8034 0	
1654	2556 1	
1655	622 1	7682 0	
1656	1455 1	
1657	3694 1	4358 0	
1658	7857 1	
1659	2588 0	7979 0	
1660	5877 1	
1661	2965 1	
1662	5006 1	1419 0	2647 0	
1663	5407 1	7310 0	3394 0	2480 0	8579 0	
1664	7856 1	2712 0	
1665	867 1	6830 0	
1666	3612 1	
1667	4378 1	
1668	5520 1	7735 0	
1669	8917 1	3082 0	6764 0	4270 0	
1670	7568 1	3439 0	
1671	7705 1	2712 0	
1672	2921 1	4003 0	1853 0	5570 0	
1673	6029 1	
1674	150 1	5776 0	1481 0	3581 0	
1675	7744 1	
1676	2975 1	9108 0	
1677	8270 1	900 0	
1678	8270 1	
1679	2712 1	3456 0	
1680	2649 1	
1681	8168 1	
1682	2527 1	7781 0	5504 0	
1683	900 1	
1684	2438 1	
1685	8642 1	
1686	2831 1	
1687	4613 1	
1688	8926 1	786 0	
1689	2678 1	
1690	149 1	
1691	8865 1	603 0	5854 0	
1692	4095 1	
1693	8270 1	
1694	1610 1	
1695	6770 1	7093 0	4755 0	9085 0	7698 0	8557 0	
1696	8554 1	
1697	2372 1	
1698	867 1	
1699	4262 1	
1700	2130 1	
1701	2712 1	1 0	8343 0	2692 0	7904 0	7958 0	5113 0	
1702	3324 1	6458 0	3304 0	7411 0	
1703	4742 1	
1704	4852 1	
1705	867 1	
1706	4608 1	
1707	2288 1	667 0	
1708	1664 1	2160 0	
1709	423 1	6048 0	
1710	1869 1	
1711	8270 1	
1712	5335 0	
1713	3979 1	5173 0	781 0	
1714	4403 1	5999 0	3079 0	564 0	
1715	900 1	
1716	6206 0	6677 0	2692 0	29 0	
1717	9299 0	4062 0	
1718	4388 1	1540 0	244 0	2261 0	8167 0	1764 0	8452 0	5118 0	8659 0	7482 0	1284 0	
1719	4939 1	5617 0	
1720	6771 1	
1721	3432 0	1579 0	
1722	2527 1	6409 0	
1723	395 1	
1724	369 1	4973 0	5918 0	5439 0	
1725	4478 1	
1726	3414 1	
1727	2003 1	1158 0	4203 0	2686 0	2526 0	2439 0	
1728	1309 1	
1729	3728 1	
1730	4872 1	1764 0	422 0	
1731	7916 1	493 0	
1732	5010 1	9154 0	1321 0	5056 0	
1733	7005 1	8091 0	7980 0	
1734	7916 1	8716 0	
1735	2515 1	
1736	2723 1	2914 0	4476 0	1107 0	
1737	1718 1	
1738	2721 1	1694 0	4302 0	
1739	8270 1	
1740	2618 1	
1741	1321 1	5744 0	5825 0	982 0	
1742	4088 1	
1743	4978 1	
1744	110 1	8041 0	
1745	5952 1	782 0	6529 0	106 0	
1746	9001 1	
1747	8270 0	1337 0	
1748	7085 1	
1749	867 1	4664 0	
1750	3552 1	1463 0	2255 0	6106 0	1723 0	
1751	8778 1	
1752	8789 1	3611 0	4349 0	7233 0	3046 0	
1753	7470 1	7878 0	
1754	1688 1	
1755	5337 1	1244 0	
1756	4978 1	
1757	1980 1	2147 0	
1758	295 1	
1759	6057 1	2576 0	4662 0	
1760	3642 1	
1761	7404 1	
1762	6622 1	
1763	2466 1	359 0	
1764	6216 1	
1765	2527 1	
1766	5305 1	
1767	2969 1	
1768	453 1	
1769	3734 1	5145 0	878 0	
1770	3914 1	
1771	8624 1	5856 0	
1772	3805 1	
1773	6674 0	
1774	8863 1	
1775	4661 1	
1776	6922 1	759 0	
1777	900 1	
1778	6953 1	2710 0	
1779	5814 1	4114 0	
1780	2531 1	8744 0	2680 0	
1781	2712 1	
1782	6003 1	3599 0	
1783	2724 1	
1784	7527 1	
1785	1453 1	
1786	5895 1	
1787	8237 1	8157 0	
1788	1921 1	
1789	7279 1	9097 0	9265 0	
1790	2411 1	9032 0	
1791	4857 1	7516 0	5897 0	6140 0	
1792	1687 1	5033 0	1494 0	6386 0	
1793	91 1	
1794	4741 1	
1795	6050 1	5001 0	5284 0	8166 0	
1796	4924 1	
1797	3285 1	
1798	7213 1	
1799	6313 1	8494 0	3976 0	
1800	2619 1	
1801	4095 1	1360 0	
1802	3123 1	
1803	1589 1	
1804	6256 1	
1805	867 1	
1806	8442 1	9086 0	
1807	900 1	
1808	4233 1	
1809	2712 1	
1810	5589 1	
1811	4983 1	630 0	
1812	4876 1	
1813	6027 1	
1814	3709 1	7432 0	1539 0	
1815	867 1	
1816	900 1	
1817	3256 1	3830 0	4812 0	
1818	1083 0	2019 0	
1819	8230 1	
1820	43 1	7405 0	
1821	867 1	1321 0	
1822	2712 1	
1823	1657 1	163 0	
1824	9148 1	
1825	8500 1	
1826	7220 1	
1827	5007 1	5486 0	5898 0	2021 0	6596 0	867 0	1320 0	
1828	98 1	6004 0	
1829	5667 1	4797 0	
1830	7220 1	
1831	442 1	
1832	2563 1	
1833	1294 1	
1834	6645 1	2620 0	2131 0	
1835	4082 1	
1836	978 1	
1837	6218 1	1091 0	6034 0	
1838	2355 1	
1839	1395 1	
1840	6693 1	2093 0	7132 0	2615 0	7158 0	3381 0	6267 0	
1841	7736 0	2690 0	
1842	2712 0	
1843	272 1	2888 0	
1844	6756 1	
1845	6889 1	
1846	7220 1	2505 0	
1847	95 1	
1848	1518 1	
1849	8270 1	3512 0	
1850	9100 1	
1851	1033 1	
1852	6491 1	2216 0	1887 0	7521 0	163 0	475 0	2415 0	
1853	2617 1	
1854	2051 1	6394 0	
1855	2260 0	5129 0	
1856	6222 1	
1857	7119 1	6170 0	
1858	7902 1	8025 0	
1859	4927 1	8183 0	9071 0	
1860	2368 1	
1861	2833 1	2171 0	
1862	672 1	
1863	2527 1	
1864	8485 1	
1865	4270 1	
1866	3204 1	
1867	2973 1	7426 0	800 0	7592 0	
1868	5672 1	
1869	7699 1	9310 0	
1870	9229 1	
1871	900 1	452 0	
1872	2133 1	
1873	8892 1	
1874	705 1	
1875	8738 1	
1876	3993 1	
1877	6220 1	
1878	8270 1	
1879	618 1	
1880	3325 1	
1881	2574 1	6750 0	9177 0	
1882	1046 1	3223 0	3110 0	3214 0	
1883	6177 1	7446 0	
1884	900 1	
1885	306 1	
1886	2590 1	
1887	5321 1	
1888	2527 1	1874 0	
1889	2946 1	
1890	3568 1	1886 0	5066 0	
1891	900 1	
1892	6004 1	395 0	
1893	2529 1	
1894	2949 1	8032 0	593 0	6289 0	2527 0	5082 0	340 0	2145 0	
1895	2712 1	
1896	4920 1	7569 0	5978 0	7817 0	997 0	1780 0	5902 0	5740 0	
1897	6359 1	4277 0	
1898	3182 1	6109 0	4119 0	3331 0	
1899	951 1	2500 0	
1900	4339 1	
1901	6609 1	
1902	7440 1	
1903	8719 1	
1904	7982 1	6656 0	3641 0	
1905	3882 1	
1906	8552 1	
1907	1085 1	9002 0	7454 0	3244 0	
1908	3582 1	
1909	4572 1	2764 0	4499 0	4369 0	3021 0	3774 0	2510 0	5883 0	
1910	3139 1	1507 0	
1911	6286 1	
1912	958 1	8255 0	
1913	2717 1	4711 0	
1914	212 1	
1915	4095 1	
1916	8223 1	3910 0	8126 0	7309 0	7037 0	4218 0	433 0	
1917	3345 1	4912 0	
1918	1919 1	3194 0	86 0	
1919	4641 1	
1920	4534 1	
1921	2503 1	4791 0	
1922	2712 1	788 0	
1923	1589 1	5339 0	
1924	6383 1	5402 0	3547 0	6058 0	
1925	5723 1	8217 0	7169 0	
1926	4346 1	
1927	6923 1	212 0	3928 0	3368 0	
1928	1221 1	4422 0	5143 0	
1929	6839 1	
1930	3665 1	
1931	8000 1	5896 0	
1932	2712 1	
1933	8309 1	
1934	5250 0	4873 0	
1935	443 1	4895 0	3000 0	
1936	1439 1	
1937	6237 1	
1938	3209 1	
1939	7598 1	8948 0	
1940	1947 1	6190 0	
1941	2374 1	9144 0	
1942	5230 1	5262 0	
1943	5985 1	5771 0	4256 0	4035 0	5506 0	
1944	5800 1	
1945	624 1	
1946	2343 1	
1947	1325 0	
1948	4170 1	
1949	6953 1	
1950	1630 1	867 0	
1951	900 1	435 0	
1952	9305 1	
1953	4833 1	7222 0	
1954	6347 1	
1955	980 1	
1956	2741 1	8386 0	2300 0	1221 0	7652 0	
1957	1443 0	
1958	6685 1	
1959	8142 1	
1960	900 1	
1961	4744 1	1086 0	
1962	976 1	
1963	867 1	
1964	3234 1	
1965	3771 1	
1966	8417 1	
1967	4374 1	135 0	
1968	1807 1	4220 0	
1969	4636 1	
1970	1459 1	
1971	8270 1	900 0	
1972	3083 1	255 0	7000 0	8286 0	
1973	6694 1	
1974	4657 0	
1975	5092 1	6385 0	2861 0	
1976	1537 1	549 0	1151 0	401 0	1738 0	
1977	7905 1	
1978	6830 1	
1979	3893 1	5705 0	
1980	7728 0	2024 0	900 0	
1981	3704 1	
1982	2712 1	
1983	8247 1	
1984	6835 1	
1985	909 1	5953 0	645 0	
1986	5220 1	
1987	1188 1	
1988	9035 1	
1989	7267 1	
1990	3220 1	
1991	5681 1	3406 0	50 0	
1992	7220 1	
1993	8512 1	
1994	3419 1	
1995	6294 1	3382 0	2527 0	
1996	2206 1	552 0	
1997	6230 1	7903 0	6701 0	6699 0	
1998	6157 0	
1999	3398 1	
2000	7404 1	
2001	1305 1	
2002	2679 1	
2003	2712 1	5657 0	
2004	3551 1	
2005	7220 1	
2006	2318 1	
2007	627 1	1169 0	
2008	5097 1	
2009	545 1	
2010	2522 1	3645 0	2712 0	2387 0	
2011	1589 1	849 0	7528 0	3672 0	2050 0	1594 0	
2012	5033 1	
2013	6072 1	3738 0	4419 0	4745 0	7275 0	
2014	4843 1	803 0	
2015	4216 1	5060 0	
2016	4022 1	6119 0	2753 0	
2017	867 1	
2018	9200 1	1487 0	
2019	6695 1	
2020	1595 1	
2021	5700 1	4095 0	4744 0	
2022	8270 1	
2023	2275 0	8518 0	
2024	6589 1	262 0	2853 0	3558 0	5827 0	
2025	57 1	
2026	8668 1	
2027	3181 1	
2028	2527 1	
2029	5892 1	
2030	6776 1	8077 0	
2031	8977 1	
2032	4978 1	
2033	4844 1	
2034	6740 1	
2035	900 1	
2036	5444 1	
2037	6713 1	
2038	7869 1	
2039	2637 1	
2040	4940 1	
2041	5777 1	
2042	967 1	
2043	6470 1	
2044	900 1	5265 0	
2045	5359 1	
2046	3007 1	40 0	
2047	93 1	
2048	5103 1	
2049	5968 1	867 0	
2050	5044 1	
2051	2428 1	
2052	1521 1	5141 0	2527 0	
2053	6099 0	
2054	9075 1	9102 0	7340 0	
2055	6199 1	
2056	3866 1	8165 0	454 0	24 0	1924 0	1661 0	3062 0	8551 0	2084 0	1001 0	3266 0	3186 0	
2057	6495 1	
2058	4033 1	9107 0	7316 0	3478 0	
2059	568 1	7025 0	
2060	2712 1	
2061	6586 0	
2062	900 1	
2063	665 1	
2064	8361 1	5957 0	
2065	1462 1	5410 0	
2066	396 1	
2067	212 1	
2068	8788 1	
2069	6340 1	
2070	2064 1	6912 0	
2071	6557 1	5736 0	8785 0	5401 0	
2072	2527 1	3135 0	
2073	4607 1	
2074	3261 1	
2075	2712 1	3577 0	
2076	4440 1	1962 0	
2077	2996 1	1052 0	
2078	2712 1	4570 0	8892 0	
2079	7220 1	
2080	8621 1	
2081	4978 1	
2082	7404 1	
2083	1525 1	9261 0	
2084	2851 1	2712 0	6668 0	
2085	5804 1	3158 0	
2086	5746 1	7932 0	1359 0	559 0	9190 0	5805 0	
2087	3644 1	
2088	8924 1	5357 0	3647 0	8683 0	5367 0	1135 0	
2089	1347 1	
2090	670 0	7518 0	
2091	6630 1	
2092	244 1	
2093	8945 1	8270 0	
2094	2326 1	
2095	4222 1	
2096	6297 1	847 0	
2097	9213 1	5444 0	
2098	2362 1	
2099	8645 1	
2100	4424 1	
2101	97 1	7511 0	
2102	340 1	2712 0	
2103	6329 1	7507 0	7027 0	
2104	9040 1	
2105	8247 1	8951 0	
2106	5233 1	4893 0	
2107	8671 1	691 0	
2108	4672 1	2376 0	
2109	6477 1	
2110	1234 1	5552 0	8451 0	8732 0	
2111	8114 1	1055 0	
2112	3077 1	
2113	5142 1	
2114	654 1	
2115	8382 1	
2116	1713 1	1174 0	
2117	4690 1	3669 0	5708 0	7483 0	2935 0	2000 0	7612 0	5292 0	4166 0	
2118	7990 1	1653 0	2613 0	2342 0	4602 0	1962 0	7355 0	6341 0	4053 0	
2119	9163 1	
2120	7908 1	
2121	628 1	
2122	724 1	
2123	4771 1	
2124	9276 1	
2125	1342 1	
2126	6004 1	
2127	8247 1	6953 0	
2128	3578 1	
2129	896 1	7716 0	7055 0	
2130	90 1	9009 0	
2131	4765 1	3294 0	5471 0	2728 0	
2132	3495 0	6892 0	9330 0	
2133	7220 1	
2134	1797 1	
2135	3869 1	
2136	4090 1	
2137	3697 1	5799 0	4703 0	5266 0	899 0	892 0	5278 0	852 0	2346 0	919 0	
2138	6659 1	
2139	5349 1	
2140	91 1	
2141	7068 1	7836 0	6137 0	4984 0	3017 0	5192 0	4788 0	8213 0	2272 0	4236 0	7547 0	
2142	867 1	
2143	867 1	6659 0	
2144	867 1	
2145	900 1	
2146	8537 1	3548 0	
2147	4645 0	3664 0	
2148	2344 1	5624 0	641 0	
2149	9150 1	4014 0	
2150	6016 1	
2151	8115 1	
2152	7544 1	
2153	1589 1	
2154	314 1	2453 0	673 0	
2155	2385 1	
2156	3847 1	5610 0	
2157	2712 1	1589 0	
2158	5726 1	6497 0	4296 0	
2159	5578 1	
2160	867 1	
2161	4089 1	
2162	900 1	
2163	8453 1	
2164	6770 1	4164 0	6998 0	
2165	1616 1	
2166	6489 1	
2167	1413 1	8074 0	
2168	2527 1	3400 0	352 0	
2169	6535 1	
2170	954 1	1104 0	
2171	8594 1	6481 0	
2172	3066 1	
2173	7753 1	7205 0	7565 0	5567 0	3605 0	
2174	8473 1	
2175	1374 1	3312 0	
2176	3340 1	
2177	1388 1	
2178	1484 0	8099 0	
2179	1796 1	
2180	8909 1	
2181	6564 1	2406 0	
2182	6835 1	8892 0	4950 0	
2183	2712 1	965 0	8880 0	2180 0	
2184	1840 1	
2185	867 1	2624 0	
2186	6835 1	
2187	4978 1	
2188	867 1	
2189	1501 1	
2190	3378 1	
2191	2601 1	8692 0	6705 0	5770 0	
2192	3179 1	4439 0	1564 0	
2193	837 1	8787 0	1823 0	4562 0	425 0	8971 0	1052 0	3634 0	5385 0	5487 0	5583 0	4480 0	
2194	865 1	7799 0	
2195	2478 1	
2196	4754 1	1931 0	
2197	3364 1	
2198	1427 1	3228 0	1800 0	
2199	4220 1	
2200	9242 1	
2201	5248 1	2248 0	
2202	299 1	
2203	3577 1	
2204	5246 1	
2205	7076 1	1315 0	6669 0	
2206	754 1	4018 0	6491 0	5527 0	3703 0	
2207	2362 1	5539 0	
2208	5540 1	
2209	2625 1	5792 0	
2210	6351 1	8270 0	
2211	5105 0	
2212	3446 1	2527 0	6073 0	
2213	2038 1	
2214	4978 1	4164 0	
2215	5504 1	
2216	8270 1	
2217	2592 1	7100 0	1635 0	
2218	8265 1	
2219	6356 1	
2220	91 1	
2221	1867 1	
2222	8408 1	1384 0	
2223	1610 1	
2224	3618 1	
2225	6491 1	
2226	6343 1	
2227	189 1	429 0	
2228	7626 1	
2229	7908 1	
